T,A
3.31E-02,1.845145
3.32E-02,1.860115
3.32E-02,1.880028
3.32E-02,1.898249
3.33E-02,1.917147
3.33E-02,1.933531
0.0333252,1.942052
3.34E-02,1.943296
3.34E-02,1.942241
3.34E-02,1.947545
3.34E-02,1.954476
3.35E-02,1.958559
0.0335083,1.954918
3.35E-02,1.939836
3.36E-02,1.920423
3.36E-02,1.902428
3.36E-02,1.881011
3.37E-02,1.860286
3.37E-02,1.848519
3.37E-02,1.850923
3.38E-02,1.861951
3.38E-02,1.882448
3.38E-02,1.901542
3.38E-02,1.907592
3.39E-02,1.896912
3.39E-02,1.8731
3.39E-02,1.837535
3.40E-02,1.796168
3.40E-02,1.759269
0.0340271,1.734715
3.41E-02,1.725097
3.41E-02,1.731292
3.41E-02,1.747626
3.41E-02,1.764369
3.42E-02,1.77543
3.42E-02,1.76903
3.42E-02,1.744864
3.43E-02,1.716759
3.43E-02,1.689806
3.43E-02,1.662644
3.44E-02,1.628194
3.44E-02,1.590289
3.44E-02,1.553579
3.45E-02,1.521935
3.45E-02,1.495009
3.45E-02,1.474589
0.0345459,1.460672
3.46E-02,1.452952
3.46E-02,1.450343
3.46E-02,1.453809
3.47E-02,1.4628
3.47E-02,1.474295
0.034729,1.482947
3.48E-02,1.488213
3.48E-02,1.490271
3.48E-02,1.491158
3.49E-02,1.49802
3.49E-02,1.514654
3.49E-02,1.532886
3.49E-02,1.5467
3.50E-02,1.55919
3.50E-02,1.580186
3.50E-02,1.6131
0.0350647,1.653457
3.51E-02,1.689704
3.51E-02,1.715045
3.52E-02,1.739123
3.52E-02,1.773048
3.52E-02,1.810035
0.0352478,1.831949
3.53E-02,1.830468
3.53E-02,1.811192
3.53E-02,1.783614
3.54E-02,1.755295
3.54E-02,1.721765
3.54E-02,1.686335
3.55E-02,1.664772
3.55E-02,1.669323
3.55E-02,1.680676
3.56E-02,1.671196
0.0355835,1.631782
3.56E-02,1.567686
3.56E-02,1.494585
3.57E-02,1.433118
3.57E-02,1.391859
3.57E-02,1.379041
0.0357666,1.401713
3.58E-02,1.458836
3.58E-02,1.525398
3.59E-02,1.56593
3.59E-02,1.563777
3.59E-02,1.539757
3.59E-02,1.516056
3.60E-02,1.490963
3.60E-02,1.455296
3.60E-02,1.408122
3.61E-02,1.367508
3.61E-02,1.359666
3.61E-02,1.391697
3.62E-02,1.447593
3.62E-02,1.503595
3.62E-02,1.555277
3.63E-02,1.599659
0.0362854,1.624936
3.63E-02,1.62246
3.63E-02,1.59693
3.64E-02,1.563832
3.64E-02,1.547708
3.64E-02,1.56011
3.65E-02,1.586008
3.65E-02,1.590958
3.65E-02,1.567477
3.66E-02,1.526353
3.66E-02,1.476986
3.66E-02,1.417568
3.67E-02,1.349881
3.67E-02,1.2898
3.67E-02,1.247391
3.67E-02,1.225599
3.68E-02,1.217044
0.0368042,1.218838
3.68E-02,1.23878
3.69E-02,1.277632
3.69E-02,1.32074
3.69E-02,1.347829
3.70E-02,1.350884
0.0369873,1.332229
3.70E-02,1.303822
3.70E-02,1.266683
3.71E-02,1.217842
3.71E-02,1.163131
3.71E-02,1.128718
3.72E-02,1.127504
3.72E-02,1.159798
3.72E-02,1.207154
3.73E-02,1.246414
3.73E-02,1.270017
0.037323,1.286396
3.74E-02,1.291099
3.74E-02,1.271738
3.74E-02,1.218396
3.74E-02,1.152741
3.75E-02,1.098152
0.0375061,1.063861
3.75E-02,1.04545
3.76E-02,1.036973
3.76E-02,1.043041
3.76E-02,1.071412
3.77E-02,1.119678
3.77E-02,1.166163
3.77E-02,1.195644
3.78E-02,1.203986
3.78E-02,1.195241
3.78E-02,1.184975
0.0378418,1.176548
3.79E-02,1.167407
3.79E-02,1.148413
3.79E-02,1.122539
3.80E-02,1.088123
3.80E-02,1.041359
0.0380249,0.9889942
3.81E-02,0.9507421
3.81E-02,0.9429076
3.81E-02,0.9698502
3.81E-02,1.022764
3.82E-02,1.089877
3.82E-02,1.158181
3.82E-02,1.224819
3.83E-02,1.286026
3.83E-02,1.327459
3.83E-02,1.340196
0.0383606,1.320943
3.84E-02,1.274149
3.84E-02,1.210491
3.85E-02,1.141003
3.85E-02,1.078775
3.85E-02,1.027421
0.0385437,0.9870945
3.86E-02,0.9552341
3.86E-02,0.9301537
3.86E-02,0.9090583
3.87E-02,0.887543
3.87E-02,0.8714529
3.87E-02,0.8635812
3.88E-02,0.8588859
3.88E-02,0.8501108
3.88E-02,0.8373734
3.88E-02,0.827383
3.89E-02,0.8236877
3.89E-02,0.8330609
3.89E-02,0.8544912
3.90E-02,0.8681252
3.90E-02,0.8541473
3.90E-02,0.805978
0.0390625,0.7369534
3.91E-02,0.6707649
3.91E-02,0.6216266
3.92E-02,0.5971224
3.92E-02,0.5938302
3.92E-02,0.6128681
3.92E-02,0.6510031
3.93E-02,0.6960227
3.93E-02,0.7317496
3.93E-02,0.737151
3.94E-02,0.7119569
3.94E-02,0.6693103
3.94E-02,0.6270495
3.95E-02,0.5886222
3.95E-02,0.5560935
3.95E-02,0.5425398
3.96E-02,0.5547924
0.0395813,0.5879759
3.96E-02,0.6281491
3.96E-02,0.651047
3.97E-02,0.6467515
3.97E-02,0.6234986
3.97E-02,0.5955904
0.0397644,0.5621238
3.98E-02,0.5192077
3.98E-02,0.4798524
3.99E-02,0.4534023
3.99E-02,0.4469032
3.99E-02,0.4505822
3.99E-02,0.4391895
4.00E-02,0.4017635
4.00E-02,0.3519998
4.00E-02,0.3062584
4.01E-02,0.2647423
0.0401001,0.2299428
4.01E-02,0.2129659
4.02E-02,0.2199745
4.02E-02,0.2560011
4.02E-02,0.3101804
4.03E-02,0.3625969
0.0402832,0.3974319
4.03E-02,0.4245586
4.03E-02,0.4543276
4.04E-02,0.4798349
4.04E-02,0.4868552
4.04E-02,0.4719741
4.05E-02,0.442162
4.05E-02,0.4195079
4.05E-02,0.4146128
4.06E-02,0.4233401
4.06E-02,0.4432122
0.0406189,0.4745502
4.06E-02,0.5199631
4.07E-02,0.5721503
4.07E-02,0.6226555
4.07E-02,0.652333
4.08E-02,0.6511676
0.040802,0.6280302
4.08E-02,0.595324
4.09E-02,0.5621688
4.09E-02,0.5357221
4.09E-02,0.5330256
4.10E-02,0.5542907
4.10E-02,0.58804
4.10E-02,0.6193323
4.10E-02,0.6374624
4.11E-02,0.6433807
4.11E-02,0.6432995
0.0411377,0.6408511
4.12E-02,0.6324103
4.12E-02,0.6114776
4.12E-02,0.5865854
4.13E-02,0.5682271
4.13E-02,0.5626109
0.0413208,0.5618295
4.14E-02,0.5585
4.14E-02,0.5554367
4.14E-02,0.5503197
4.14E-02,0.5366542
4.15E-02,0.5116858
4.15E-02,0.4834253
4.15E-02,0.462776
4.16E-02,0.4573321
4.16E-02,0.4702421
4.16E-02,0.4906387
4.17E-02,0.500527
4.17E-02,0.4922598
4.17E-02,0.4706615
4.17E-02,0.4427713
4.18E-02,0.4086061
4.18E-02,0.362537
0.0418396,0.3071441
4.19E-02,0.2472742
4.19E-02,0.1920184
4.19E-02,0.153419
4.20E-02,0.1436999
4.20E-02,0.158054
4.20E-02,0.1879791
4.21E-02,0.226735
4.21E-02,0.264273
4.21E-02,0.2825757
4.21E-02,0.2732408
4.22E-02,0.2475876
4.22E-02,0.2218187
4.22E-02,0.2023738
4.23E-02,0.1877101
4.23E-02,0.1745344
4.23E-02,0.1661996
0.0423584,0.1695137
4.24E-02,0.1897861
4.24E-02,0.2136355
4.24E-02,0.2177215
4.25E-02,0.1860293
4.25E-02,0.1274738
0.0425415,6.29E-02
4.26E-02,9.03E-03
4.26E-02,-2.69E-02
4.26E-02,-3.83E-02
4.27E-02,-0.023158
4.27E-02,1.13E-02
4.27E-02,5.24E-02
4.28E-02,7.75E-02
4.28E-02,6.58E-02
4.28E-02,2.12E-02
4.28E-02,-2.59E-02
0.0428772,-0.0534298
4.29E-02,-6.20E-02
4.29E-02,-5.57E-02
4.30E-02,-3.43E-02
4.30E-02,7.29E-03
4.30E-02,6.83E-02
0.0430603,0.1386507
4.31E-02,0.20049
4.31E-02,0.2426327
4.32E-02,0.274683
4.32E-02,0.3061894
4.32E-02,0.338984
4.32E-02,0.3694167
4.33E-02,0.4027425
4.33E-02,0.4450724
4.33E-02,0.5002733
4.34E-02,0.5591401
0.043396,0.6008651
4.34E-02,0.6066188
4.35E-02,0.5869491
4.35E-02,0.5518115
4.35E-02,0.5082358
4.35E-02,0.454322
0.0435791,0.3833077
4.36E-02,0.2943232
4.36E-02,0.2033162
4.37E-02,0.1198139
4.37E-02,0.0349009
4.37E-02,-5.47E-02
4.38E-02,-0.1459382
4.38E-02,-0.2346903
4.38E-02,-0.3183988
4.39E-02,-0.3896306
4.39E-02,-0.4473199
4.39E-02,-0.4946001
4.39E-02,-0.5329331
4.40E-02,-0.5538435
4.40E-02,-0.5598953
4.40E-02,-0.5553241
4.41E-02,-0.5419435
0.0440979,-0.5155199
4.41E-02,-0.4760269
4.42E-02,-0.426002
4.42E-02,-0.3704783
4.42E-02,-0.3151011
4.43E-02,-0.2663247
4.43E-02,-0.2216597
4.43E-02,-0.1763041
4.43E-02,-0.1211657
4.44E-02,-5.83E-02
4.44E-02,3.62E-03
4.44E-02,5.45E-02
4.45E-02,8.58E-02
4.45E-02,8.90E-02
4.45E-02,6.58E-02
4.46E-02,0.02289
4.46E-02,-3.82E-02
0.0446167,-0.1187085
4.46E-02,-0.212405
4.47E-02,-0.3115734
4.47E-02,-0.412735
4.47E-02,-0.5100859
4.48E-02,-0.5942059
0.0447998,-0.6616661
4.48E-02,-0.7171646
4.49E-02,-0.7687591
4.49E-02,-0.8165972
4.49E-02,-0.8615738
4.50E-02,-0.9009955
4.50E-02,-0.925859
4.50E-02,-0.9239044
4.50E-02,-0.9020391
4.51E-02,-0.8713635
4.51E-02,-0.8377604
0.0451355,-0.8092489
4.52E-02,-0.7903165
4.52E-02,-0.7815179
4.52E-02,-0.7757458
4.53E-02,-0.7722448
4.53E-02,-0.7756625
0.0453186,-0.78122
4.53E-02,-0.784059
4.54E-02,-0.7867962
4.54E-02,-0.7865173
4.54E-02,-0.7750823
4.55E-02,-0.7565796
4.55E-02,-0.7364145
4.55E-02,-0.7186656
4.56E-02,-0.7078431
4.56E-02,-0.7070415
4.56E-02,-0.709688
0.0456543,-0.7144918
4.57E-02,-0.7234764
4.57E-02,-0.7387669
4.57E-02,-0.7591105
4.58E-02,-0.7861875
4.58E-02,-0.8186371
0.0458374,-0.8514703
4.59E-02,-0.8841978
4.59E-02,-0.9192917
4.59E-02,-0.9572797
4.60E-02,-0.9954531
4.60E-02,-1.03079
4.60E-02,-1.061574
4.61E-02,-1.090196
4.61E-02,-1.115718
4.61E-02,-1.136377
4.61E-02,-1.151712
0.0461731,-1.167185
4.62E-02,-1.181515
4.62E-02,-1.188554
4.63E-02,-1.184126
4.63E-02,-1.168262
4.63E-02,-1.141205
0.0463562,-1.1003
4.64E-02,-1.047995
4.64E-02,-0.9939033
4.64E-02,-0.9448498
4.65E-02,-0.908207
4.65E-02,-0.8869631
4.65E-02,-0.8816724
4.66E-02,-0.8902781
4.66E-02,-0.9108359
4.66E-02,-0.9441378
4.67E-02,-0.9887919
4.67E-02,-1.03929
4.67E-02,-1.09348
4.68E-02,-1.153793
4.68E-02,-1.223188
4.68E-02,-1.295293
4.68E-02,-1.350326
0.046875,-1.367732
4.69E-02,-1.35167
4.69E-02,-1.359526
4.70E-02,-1.499695
4.70E-02,-1.869467
4.70E-02,-2.478879
4.71E-02,-3.231619
4.71E-02,-3.961637
4.71E-02,-4.509628
4.71E-02,-4.7911
4.72E-02,-4.835813
4.72E-02,-4.777576
4.72E-02,-4.759837
4.73E-02,-4.83655
4.73E-02,-4.941972
4.73E-02,-4.950997
4.74E-02,-4.753483
0.0473938,-4.303243
4.74E-02,-3.641891
4.75E-02,-2.863482
4.75E-02,-2.054617
4.75E-02,-1.254094
4.75E-02,-0.4800053
0.0475769,0.2433798
4.76E-02,0.8827613
4.76E-02,1.398657
4.77E-02,1.733075
4.77E-02,1.812919
4.77E-02,1.578504
4.78E-02,1.035274
4.78E-02,0.25641
4.78E-02,-0.6487227
4.79E-02,-1.576224
4.79E-02,-2.451873
0.0479126,-3.225878
4.79E-02,-3.864129
4.80E-02,-4.344082
4.80E-02,-4.658924
4.80E-02,-4.833111
4.81E-02,-4.89883
0.0480957,-4.852892
4.81E-02,-4.65049
4.82E-02,-4.255631
4.82E-02,-3.695168
4.82E-02,-3.060225
4.82E-02,-2.449652
4.83E-02,-1.916838
4.83E-02,-1.460233
4.83E-02,-1.05266
4.84E-02,-0.6800431
4.84E-02,-0.360509
0.0484314,-0.1380157
4.85E-02,-4.92E-02
4.85E-02,-9.26E-02
4.85E-02,-0.2184262
4.86E-02,-0.3761006
4.86E-02,-0.5357954
0.0486145,-0.699061
4.86E-02,-0.8823057
4.87E-02,-1.106899
4.87E-02,-1.377262
4.87E-02,-1.67223
4.88E-02,-1.955695
4.88E-02,-2.201549
4.88E-02,-2.39338
4.89E-02,-2.517157
4.89E-02,-2.549196
4.89E-02,-2.473397
0.0489502,-2.295588
4.90E-02,-2.05045
4.90E-02,-1.783358
4.90E-02,-1.523151
4.91E-02,-1.283117
4.91E-02,-1.063157
0.0491333,-0.8595716
4.92E-02,-0.6813968
4.92E-02,-0.5562453
4.92E-02,-0.5153788
4.93E-02,-0.5614876
4.93E-02,-0.6651958
4.93E-02,-0.7898658
4.93E-02,-0.9143843
4.94E-02,-1.033853
4.94E-02,-1.124039
4.94E-02,-1.155158
4.95E-02,-1.106875
4.95E-02,-0.987367
4.95E-02,-0.8306978
4.96E-02,-0.6921276
4.96E-02,-0.6254571
4.96E-02,-0.6537036
0.0496521,-0.7585787
4.97E-02,-0.9127476
4.97E-02,-1.109044
4.97E-02,-1.36083
4.98E-02,-1.678285
4.98E-02,-2.049912
4.98E-02,-2.445217
4.99E-02,-2.825666
4.99E-02,-3.148361
4.99E-02,-3.383424
5.00E-02,-3.528891
5.00E-02,-3.591821
5.00E-02,-3.576766
5.00E-02,-3.483796
5.01E-02,-3.317346
5.01E-02,-3.102225
5.01E-02,-2.861253
0.0501709,-2.609667
5.02E-02,-2.352836
5.02E-02,-2.099656
5.03E-02,-1.866307
5.03E-02,-1.674528
5.03E-02,-1.540871
0.050354,-1.457307
5.04E-02,-1.400923
5.04E-02,-1.345676
5.04E-02,-1.280669
5.05E-02,-1.219919
5.05E-02,-1.1813
5.05E-02,-1.176379
5.06E-02,-1.199589
5.06E-02,-1.237976
5.06E-02,-1.289135
5.07E-02,-1.354345
0.0506897,-1.432697
5.07E-02,-1.517274
5.08E-02,-1.598463
5.08E-02,-1.663346
5.08E-02,-1.702096
5.08E-02,-1.71759
0.0508728,-1.727421
5.09E-02,-1.740942
5.09E-02,-1.765927
5.10E-02,-1.794745
5.10E-02,-1.828577
5.10E-02,-1.867484
5.11E-02,-1.904207
5.11E-02,-1.932006
5.11E-02,-1.944389
5.11E-02,-1.930776
5.12E-02,-1.874789
0.0512085,-1.777838
5.12E-02,-1.660813
5.13E-02,-1.55534
5.13E-02,-1.476479
5.13E-02,-1.414516
5.14E-02,-1.348364
0.0513916,-1.254689
5.14E-02,-1.126316
5.15E-02,-0.9726766
5.15E-02,-0.8119202
5.15E-02,-0.6603779
5.15E-02,-0.5248618
5.16E-02,-0.4084881
5.16E-02,-0.3220096
5.16E-02,-0.274899
5.17E-02,-0.2685471
5.17E-02,-0.2954447
5.17E-02,-0.3492167
5.18E-02,-0.4352692
5.18E-02,-0.5614659
5.18E-02,-0.7327958
5.18E-02,-0.9447895
5.19E-02,-1.185619
0.0519104,-1.426445
5.19E-02,-1.635023
5.20E-02,-1.785881
5.20E-02,-1.872428
5.20E-02,-1.893018
5.21E-02,-1.858813
5.21E-02,-1.789658
5.21E-02,-1.703973
5.22E-02,-1.611171
5.22E-02,-1.52334
5.22E-02,-1.450066
5.22E-02,-1.395765
5.23E-02,-1.365392
5.23E-02,-1.36041
5.23E-02,-1.382399
5.24E-02,-1.431271
5.24E-02,-1.509976
0.0524292,-1.616161
5.25E-02,-1.733197
5.25E-02,-1.849748
5.25E-02,-1.961877
5.26E-02,-2.069366
5.26E-02,-2.173191
0.0526123,-2.276289
5.26E-02,-2.374374
5.27E-02,-2.45539
5.27E-02,-2.516681
5.27E-02,-2.562648
5.28E-02,-2.595132
5.28E-02,-2.613635
5.28E-02,-2.614212
5.29E-02,-2.587541
5.29E-02,-2.524982
5.29E-02,-2.435436
0.052948,-2.339329
5.30E-02,-2.252259
5.30E-02,-2.189018
5.30E-02,-2.161338
5.31E-02,-2.17384
5.31E-02,-2.217719
0.0531311,-2.282164
5.32E-02,-2.360132
5.32E-02,-2.440416
5.32E-02,-2.516679
5.33E-02,-2.5842
5.33E-02,-2.641797
5.33E-02,-2.685911
5.33E-02,-2.707911
5.34E-02,-2.70526
5.34E-02,-2.672745
5.34E-02,-2.614811
0.0534668,-2.548659
5.35E-02,-2.494836
5.35E-02,-2.463395
5.36E-02,-2.449439
5.36E-02,-2.447138
5.36E-02,-2.448376
0.0536499,-2.443879
5.37E-02,-2.435937
5.37E-02,-2.428298
5.37E-02,-2.419115
5.38E-02,-2.408299
5.38E-02,-2.391706
5.38E-02,-2.366268
5.39E-02,-2.326179
5.39E-02,-2.267223
5.39E-02,-2.190074
5.40E-02,-2.09669
0.0539856,-1.990485
5.40E-02,-1.888813
5.40E-02,-1.809286
5.41E-02,-1.760009
5.41E-02,-1.741619
5.41E-02,-1.738347
0.0541687,-1.732805
5.42E-02,-1.717291
5.42E-02,-1.692368
5.43E-02,-1.661966
5.43E-02,-1.631364
5.43E-02,-1.603112
5.44E-02,-1.586831
5.44E-02,-1.581834
5.44E-02,-1.588639
5.44E-02,-1.598594
5.45E-02,-1.603802
5.45E-02,-1.589658
5.45E-02,-1.551758
5.46E-02,-1.501517
5.46E-02,-1.449772
5.46E-02,-1.397885
5.47E-02,-1.347138
0.0546875,-1.297086
5.47E-02,-1.24524
5.47E-02,-1.180451
5.48E-02,-1.101594
5.48E-02,-1.013208
5.48E-02,-0.9152733
5.49E-02,-0.8074181
5.49E-02,-0.6926755
5.49E-02,-0.5830425
5.50E-02,-0.4888818
5.50E-02,-0.4181939
5.50E-02,-0.3790954
5.51E-02,-0.3737605
5.51E-02,-0.3946073
5.51E-02,-0.4348827
5.51E-02,-0.4973882
5.52E-02,-0.5789669
0.0552063,-0.6731285
5.52E-02,-0.776116
5.53E-02,-0.8812833
5.53E-02,-0.9793469
5.53E-02,-1.065259
5.54E-02,-1.141586
0.0553894,-1.214089
5.54E-02,-1.288561
5.55E-02,-1.365196
5.55E-02,-1.433901
5.55E-02,-1.488166
5.55E-02,-1.528396
5.56E-02,-1.551897
5.56E-02,-1.557477
5.56E-02,-1.539324
5.57E-02,-1.494253
5.57E-02,-1.428345
0.0557251,-1.356337
5.58E-02,-1.29477
5.58E-02,-1.243707
5.58E-02,-1.200237
5.58E-02,-1.16431
5.59E-02,-1.127834
0.0559082,-1.08637
5.59E-02,-1.037565
5.60E-02,-0.9920765
5.60E-02,-0.9498637
5.60E-02,-0.922393
5.61E-02,-0.9226564
5.61E-02,-0.9509767
5.61E-02,-0.9940956
5.62E-02,-1.038912
5.62E-02,-1.082339
5.62E-02,-1.118276
0.0562439,-1.139527
5.63E-02,-1.149913
5.63E-02,-1.154989
5.63E-02,-1.159345
5.64E-02,-1.17046
5.64E-02,-1.191994
0.056427,-1.214656
5.65E-02,-1.231166
5.65E-02,-1.240822
5.65E-02,-1.238836
5.65E-02,-1.216969
5.66E-02,-1.174999
5.66E-02,-1.117618
5.66E-02,-1.058021
5.67E-02,-1.000044
5.67E-02,-0.9396689
5.67E-02,-0.8705557
0.0567627,-0.7910949
5.68E-02,-0.7083028
5.68E-02,-0.6251794
5.69E-02,-0.5445485
5.69E-02,-0.466938
5.69E-02,-0.3909057
0.0569458,-0.3224292
5.70E-02,-0.2772661
5.70E-02,-0.2590931
5.70E-02,-0.2476813
5.71E-02,-0.217424
5.71E-02,-0.1604673
5.71E-02,-8.30E-02
5.72E-02,-6.67E-03
5.72E-02,4.81E-02
5.72E-02,8.44E-02
5.73E-02,0.1140027
5.73E-02,0.1384914
5.73E-02,0.15646
5.73E-02,0.1690397
5.74E-02,0.1683253
5.74E-02,0.1360266
5.74E-02,7.26E-02
0.0574646,-8.75E-03
5.75E-02,-0.0942145
5.75E-02,-0.1660216
5.76E-02,-0.2101406
5.76E-02,-0.2348085
5.76E-02,-0.2625685
5.76E-02,-0.289094
5.77E-02,-0.3058279
5.77E-02,-0.2975682
5.77E-02,-0.2599104
5.78E-02,-0.1999521
5.78E-02,-0.1237037
5.78E-02,-3.28E-02
5.79E-02,7.64E-02
5.79E-02,0.1897644
5.79E-02,0.2897705
5.80E-02,0.36862
0.0579834,0.4237446
5.80E-02,0.4504769
5.80E-02,0.4475649
5.81E-02,0.4181546
5.81E-02,0.3643917
5.81E-02,0.2952678
0.0581665,0.224862
5.82E-02,0.1493023
5.82E-02,6.09E-02
5.83E-02,-4.47E-02
5.83E-02,-0.1663708
5.83E-02,-0.2958969
5.83E-02,-0.4181039
5.84E-02,-0.5254425
5.84E-02,-0.6171585
5.84E-02,-0.6879373
5.85E-02,-0.7267565
0.0585022,-0.7371494
5.85E-02,-0.7169334
5.86E-02,-0.6630774
5.86E-02,-0.5795162
5.86E-02,-0.4839989
5.87E-02,-0.3889173
0.0586853,-0.3001757
5.87E-02,-0.2172998
5.87E-02,-0.1310884
5.88E-02,-3.97E-02
5.88E-02,4.50E-02
5.88E-02,0.1125663
5.89E-02,0.156945
5.89E-02,0.1801631
5.89E-02,0.1900588
5.90E-02,0.1992104
5.90E-02,0.2065058
0.059021,0.2007959
5.91E-02,0.1788651
5.91E-02,0.1406499
5.91E-02,0.0911224
5.91E-02,3.73E-02
5.92E-02,-1.25E-02
0.0592041,-5.51E-02
5.92E-02,-8.98E-02
5.93E-02,-0.1178855
5.93E-02,-0.1379614
5.93E-02,-0.1449372
5.94E-02,-0.1313555
5.94E-02,-0.098675
5.94E-02,-5.48E-02
5.94E-02,-6.63E-03
5.95E-02,4.71E-02
5.95E-02,0.108771
5.95E-02,0.1749462
5.96E-02,0.2419364
5.96E-02,0.3118449
5.96E-02,0.3848317
5.97E-02,0.4563411
5.97E-02,0.52067
0.0597229,0.5767539
5.98E-02,0.6190908
5.98E-02,0.6471375
5.98E-02,0.6674778
5.98E-02,0.6779656
5.99E-02,0.6720809
5.99E-02,0.6426194
5.99E-02,0.5895372
6.00E-02,0.5176275
6.00E-02,0.4375608
6.00E-02,0.358606
6.01E-02,0.2900224
6.01E-02,0.2402209
6.01E-02,0.2038111
6.02E-02,0.1761186
6.02E-02,0.1540382
6.02E-02,0.1465424
0.0602417,0.1662878
6.03E-02,0.2106687
6.03E-02,0.2731954
6.03E-02,0.3520648
6.04E-02,0.4471414
6.04E-02,0.5500506
0.0604248,0.652226
6.05E-02,0.7477642
6.05E-02,0.8307164
6.05E-02,0.8966448
6.05E-02,0.9510572
6.06E-02,0.9962424
6.06E-02,1.028502
6.06E-02,1.043689
6.07E-02,1.044045
6.07E-02,1.037775
6.07E-02,1.032693
0.0607605,1.03435
6.08E-02,1.035633
6.08E-02,1.028272
6.09E-02,1.000144
6.09E-02,0.9473994
6.09E-02,0.8764657
0.0609436,0.7984546
6.10E-02,0.7320926
6.10E-02,0.6924854
6.10E-02,0.6757625
6.11E-02,0.6611722
6.11E-02,0.6317412
6.11E-02,0.5839537
6.12E-02,0.5233061
6.12E-02,0.4603614
6.12E-02,0.4062191
6.12E-02,0.3655556
0.0612793,0.3349937
6.13E-02,0.3068618
6.13E-02,0.2792615
6.14E-02,0.249567
6.14E-02,0.2185621
6.14E-02,0.197191
0.0614624,0.1952089
6.15E-02,0.2182712
6.15E-02,0.2673332
6.16E-02,0.3387552
6.16E-02,0.4270756
6.16E-02,0.5261306
6.16E-02,0.6316185
6.17E-02,0.7408364
6.17E-02,0.8565512
6.17E-02,0.9714208
6.18E-02,1.069364
0.0617981,1.127478
6.18E-02,1.132972
6.19E-02,1.081442
6.19E-02,0.9827725
6.19E-02,0.8521208
6.20E-02,0.7071044
0.0619812,0.5577719
6.20E-02,0.4268861
6.20E-02,0.3447482
6.21E-02,0.3221539
6.21E-02,0.348935
6.21E-02,0.4070309
6.22E-02,0.4839374
6.22E-02,0.5720816
6.22E-02,0.6660773
6.23E-02,0.7647033
6.23E-02,0.8543665
6.23E-02,0.9213577
6.23E-02,0.9681936
6.24E-02,1.002298
6.24E-02,1.026786
6.24E-02,1.042386
6.25E-02,1.050052
0.0625,1.055054
6.25E-02,1.063854
6.26E-02,1.087885
6.26E-02,1.133806
6.26E-02,1.192754
6.27E-02,1.257446
6.27E-02,1.331849
6.27E-02,1.41821
6.27E-02,1.508349
6.28E-02,1.593239
6.28E-02,1.674189
6.28E-02,1.753376
6.29E-02,1.817805
6.29E-02,1.855475
6.29E-02,1.863604
6.30E-02,1.853486
6.30E-02,1.835759
0.0630188,1.818531
6.30E-02,1.808132
6.31E-02,1.804117
6.31E-02,1.804562
6.31E-02,1.813804
6.32E-02,1.830095
0.0632019,1.847786
6.32E-02,1.862418
6.33E-02,1.871114
6.33E-02,1.87415
6.33E-02,1.869191
6.34E-02,1.859233
6.34E-02,1.843681
6.34E-02,1.818902
6.34E-02,1.785454
6.35E-02,1.745481
6.35E-02,1.701078
0.0635376,1.654772
6.36E-02,1.617404
6.36E-02,1.599813
6.36E-02,1.599429
6.37E-02,1.611828
6.37E-02,1.632367
0.0637207,1.655836
6.38E-02,1.680137
6.38E-02,1.711097
6.38E-02,1.757837
6.38E-02,1.815891
6.39E-02,1.87296
6.39E-02,1.917907
6.39E-02,1.945104
6.40E-02,1.956246
6.40E-02,1.954199
6.40E-02,1.936815
0.0640564,1.903021
6.41E-02,1.852709
6.41E-02,1.789096
6.41E-02,1.723205
6.42E-02,1.664824
6.42E-02,1.615853
0.0642395,1.577811
6.43E-02,1.553933
6.43E-02,1.54235
6.43E-02,1.539521
6.44E-02,1.540234
6.44E-02,1.54065
6.44E-02,1.540174
6.45E-02,1.532232
6.45E-02,1.522399
6.45E-02,1.519774
6.45E-02,1.516143
0.0645752,1.501088
6.46E-02,1.475081
6.46E-02,1.453853
6.47E-02,1.44203
6.47E-02,1.434217
6.47E-02,1.429699
0.0647583,1.426638
6.48E-02,1.410962
6.48E-02,1.376355
6.48E-02,1.341012
6.49E-02,1.31711
6.49E-02,1.303522
6.49E-02,1.304217
6.50E-02,1.311177
6.50E-02,1.313032
6.50E-02,1.306333
6.51E-02,1.290034
6.51E-02,1.272493
6.51E-02,1.255634
6.52E-02,1.245179
6.52E-02,1.238455
6.52E-02,1.240564
6.52E-02,1.253818
0.0652771,1.270755
6.53E-02,1.297713
6.53E-02,1.336222
6.54E-02,1.378515
6.54E-02,1.419058
6.54E-02,1.454849
6.55E-02,1.482834
6.55E-02,1.500669
6.55E-02,1.515002
6.56E-02,1.531398
6.56E-02,1.547546
6.56E-02,1.560091
6.56E-02,1.572077
6.57E-02,1.579388
6.57E-02,1.578128
6.57E-02,1.578881
6.58E-02,1.588781
0.0657959,1.606462
6.58E-02,1.629904
6.59E-02,1.656086
6.59E-02,1.686647
6.59E-02,1.716938
6.59E-02,1.743587
0.065979,1.762179
6.60E-02,1.769561
6.60E-02,1.776276
6.61E-02,1.778969
6.61E-02,1.777299
6.61E-02,1.774881
6.62E-02,1.777299
6.62E-02,1.790676
6.62E-02,1.817347
6.63E-02,1.855385
6.63E-02,1.894307
0.0663147,1.925871
6.63E-02,1.944267
6.64E-02,1.941993
6.64E-02,1.926031
6.64E-02,1.902383
6.65E-02,1.870522
0.0664978,1.835031
6.65E-02,1.81269
