T,A
3.32E-02,-1.79557
3.32E-02,-1.726158
3.33E-02,-1.608768
3.33E-02,-1.472642
0.0333252,-1.305135
3.34E-02,-1.124458
3.34E-02,-0.9741656
3.34E-02,-0.8560691
3.34E-02,-0.7890652
3.35E-02,-0.7531818
0.0335083,-0.7410118
3.35E-02,-0.7696431
3.36E-02,-0.7972799
3.36E-02,-0.8158072
3.36E-02,-0.8079151
3.37E-02,-0.8028488
3.37E-02,-0.7750269
3.37E-02,-0.7509386
3.38E-02,-0.7042066
3.38E-02,-0.6666908
3.38E-02,-0.6392213
3.38E-02,-0.6363586
3.39E-02,-0.6308158
3.39E-02,-0.6361498
3.39E-02,-0.6522705
3.40E-02,-0.6739002
3.40E-02,-0.6980945
0.0340271,-0.7277762
3.41E-02,-0.7282624
3.41E-02,-0.737839
3.41E-02,-0.7155882
3.41E-02,-0.6798443
3.42E-02,-0.6332679
3.42E-02,-0.5541593
3.42E-02,-0.4643341
3.43E-02,-0.3620511
3.43E-02,-0.2491747
3.43E-02,-0.1410536
3.44E-02,-4.05E-02
3.44E-02,3.43E-02
3.44E-02,7.36E-02
3.45E-02,0.0972641
3.45E-02,7.74E-02
3.45E-02,6.57E-02
0.0345459,0.0358178
3.46E-02,-1.94E-02
3.46E-02,-5.26E-02
3.46E-02,-6.49E-02
3.47E-02,-6.26E-02
3.47E-02,-5.03E-02
0.034729,-1.36E-02
3.48E-02,0.028494
3.48E-02,6.32E-02
3.48E-02,0.0697035
3.49E-02,7.71E-02
3.49E-02,0.0672473
3.49E-02,0.0546521
3.49E-02,4.58E-02
3.50E-02,5.77E-02
3.50E-02,7.78E-02
3.50E-02,0.1223994
0.0350647,0.165015
3.51E-02,0.2111787
3.51E-02,0.2572187
3.52E-02,0.2795146
3.52E-02,0.31176
3.52E-02,0.306687
0.0352478,0.2934477
3.53E-02,0.2730404
3.53E-02,0.2526254
3.53E-02,0.2386116
3.54E-02,0.2192632
3.54E-02,0.2080831
3.54E-02,0.1905845
3.55E-02,0.166723
3.55E-02,0.1539108
3.55E-02,0.1347235
3.56E-02,0.1019759
0.0355835,6.11E-02
3.56E-02,3.13E-02
3.56E-02,8.75E-03
3.57E-02,-3.18E-02
3.57E-02,-6.42E-02
3.57E-02,-0.0818426
0.0357666,-8.95E-02
3.58E-02,-0.1017304
3.58E-02,-0.1020486
3.59E-02,-9.15E-02
3.59E-02,-8.19E-02
3.59E-02,-5.24E-02
3.59E-02,-3.74E-02
3.60E-02,-1.89E-02
3.60E-02,-1.04E-02
3.60E-02,2.61E-03
3.61E-02,1.92E-02
3.61E-02,2.59E-02
3.61E-02,2.15E-02
3.62E-02,5.39E-03
3.62E-02,-2.71E-02
3.62E-02,-0.0393708
3.63E-02,-4.80E-02
0.0362854,-5.49E-02
3.63E-02,-5.08E-02
3.63E-02,-4.14E-02
3.64E-02,-3.01E-02
3.64E-02,-2.52E-02
3.64E-02,-0.0366061
3.65E-02,-5.99E-02
3.65E-02,-7.66E-02
3.65E-02,-8.61E-02
3.66E-02,-0.0937424
3.66E-02,-0.0977405
3.66E-02,-7.82E-02
3.67E-02,-3.50E-02
3.67E-02,1.98E-02
3.67E-02,9.81E-02
3.67E-02,0.1816254
3.68E-02,0.2622211
0.0368042,0.3507801
3.68E-02,0.440933
3.69E-02,0.5190037
3.69E-02,0.5605488
3.69E-02,0.6010658
3.70E-02,0.6596614
0.0369873,0.6890459
3.70E-02,0.708401
3.70E-02,0.7230633
3.71E-02,0.7386606
3.71E-02,0.7796045
3.71E-02,0.8077413
3.72E-02,0.843979
3.72E-02,0.8773707
3.72E-02,0.8980362
3.73E-02,0.9113193
3.73E-02,0.9036897
0.037323,0.8725178
3.74E-02,0.8223218
3.74E-02,0.7912995
3.74E-02,0.7876397
3.74E-02,0.7939357
3.75E-02,0.7793381
0.0375061,0.7702088
3.75E-02,0.7656786
3.76E-02,0.7484016
3.76E-02,0.7302524
3.76E-02,0.7177032
3.77E-02,0.7123869
3.77E-02,0.7206321
3.77E-02,0.7606521
3.78E-02,0.8005629
3.78E-02,0.8385946
3.78E-02,0.8810388
0.0378418,0.9233668
3.79E-02,0.9401884
3.79E-02,0.9523842
3.79E-02,0.9409846
3.80E-02,0.9404764
3.80E-02,0.9481449
0.0380249,0.9820958
3.81E-02,1.00869
3.81E-02,1.050651
3.81E-02,1.095243
3.81E-02,1.150578
3.82E-02,1.187633
3.82E-02,1.216407
3.82E-02,1.201521
3.83E-02,1.173975
3.83E-02,1.161025
3.83E-02,1.141696
0.0383606,1.126993
3.84E-02,1.099568
3.84E-02,1.08686
3.85E-02,1.090418
3.85E-02,1.103973
3.85E-02,1.11114
0.0385437,1.097409
3.86E-02,1.096407
3.86E-02,1.088141
3.86E-02,1.078977
3.87E-02,1.063486
3.87E-02,1.029844
3.87E-02,1.00819
3.88E-02,1.00014
3.88E-02,1.016583
3.88E-02,1.033039
3.88E-02,1.063914
3.89E-02,1.085669
3.89E-02,1.097414
3.89E-02,1.098199
3.90E-02,1.075357
3.90E-02,1.040792
3.90E-02,1.004423
0.0390625,0.9709556
3.91E-02,0.9230471
3.91E-02,0.8878971
3.92E-02,0.8574764
3.92E-02,0.8579563
3.92E-02,0.8674651
3.92E-02,0.8951951
3.93E-02,0.9291348
3.93E-02,0.9774463
3.93E-02,1.041129
3.94E-02,1.107323
3.94E-02,1.149779
3.94E-02,1.1876
3.95E-02,1.207189
3.95E-02,1.218482
3.95E-02,1.227971
3.96E-02,1.231083
0.0395813,1.229543
3.96E-02,1.25083
3.96E-02,1.266502
3.97E-02,1.279442
3.97E-02,1.292283
3.97E-02,1.30246
0.0397644,1.32524
3.98E-02,1.363396
3.98E-02,1.415118
3.99E-02,1.466697
3.99E-02,1.507209
3.99E-02,1.542176
3.99E-02,1.585223
4.00E-02,1.609961
4.00E-02,1.621016
4.00E-02,1.632952
4.01E-02,1.667556
0.0401001,1.710241
4.01E-02,1.766355
4.02E-02,1.814197
4.02E-02,1.853725
4.02E-02,1.8777
4.03E-02,1.888055
0.0402832,1.869262
4.03E-02,1.852343
4.03E-02,1.830092
4.04E-02,1.835909
4.04E-02,1.847197
4.04E-02,1.859303
4.05E-02,1.884188
4.05E-02,1.909854
4.05E-02,1.935445
4.06E-02,1.94729
4.06E-02,1.948293
0.0406189,1.952887
4.06E-02,1.943852
4.07E-02,1.930256
4.07E-02,1.879519
4.07E-02,1.848869
4.08E-02,1.796505
0.040802,1.75703
4.08E-02,1.723941
4.09E-02,1.706437
4.09E-02,1.727913
4.09E-02,1.74481
4.10E-02,1.766233
4.10E-02,1.79211
4.10E-02,1.820597
4.10E-02,1.852664
4.11E-02,1.869258
4.11E-02,1.870299
0.0411377,1.865898
4.12E-02,1.89147
4.12E-02,1.928748
4.12E-02,1.953285
4.13E-02,1.972256
4.13E-02,1.989339
0.0413208,1.992759
4.14E-02,1.96711
4.14E-02,1.917047
4.14E-02,1.847153
4.14E-02,1.779207
4.15E-02,1.72871
4.15E-02,1.703732
4.15E-02,1.686992
4.16E-02,1.681217
4.16E-02,1.700903
4.16E-02,1.722239
4.17E-02,1.733503
4.17E-02,1.717631
4.17E-02,1.698072
4.17E-02,1.66855
4.18E-02,1.667299
4.18E-02,1.649688
0.0418396,1.63578
4.19E-02,1.647294
4.19E-02,1.667804
4.19E-02,1.71279
4.20E-02,1.739524
4.20E-02,1.768865
4.20E-02,1.801784
4.21E-02,1.817397
4.21E-02,1.840164
4.21E-02,1.844737
4.21E-02,1.836596
4.22E-02,1.832986
4.22E-02,1.852085
4.22E-02,1.860262
4.23E-02,1.897403
4.23E-02,1.909902
4.23E-02,1.934201
0.0423584,1.959406
4.24E-02,1.980814
4.24E-02,1.985861
4.24E-02,1.99449
4.25E-02,1.990392
4.25E-02,2.008089
0.0425415,2.00034
4.26E-02,1.984487
4.26E-02,1.977641
4.26E-02,1.983563
4.27E-02,2.013022
4.27E-02,2.050575
4.27E-02,2.067207
4.28E-02,2.08098
4.28E-02,2.076582
4.28E-02,2.090316
4.28E-02,2.087709
0.0428772,2.062397
4.29E-02,2.064368
4.29E-02,2.082744
4.30E-02,2.128163
4.30E-02,2.198051
4.30E-02,2.260421
0.0430603,2.325364
4.31E-02,2.379262
4.31E-02,2.413049
4.32E-02,2.416769
4.32E-02,2.399596
4.32E-02,2.39241
4.32E-02,2.400677
4.33E-02,2.412575
4.33E-02,2.433466
4.33E-02,2.432564
4.34E-02,2.437027
0.043396,2.443362
4.34E-02,2.453211
4.35E-02,2.448559
4.35E-02,2.433902
4.35E-02,2.439295
4.35E-02,2.454613
0.0435791,2.469944
4.36E-02,2.462458
4.36E-02,2.441373
4.37E-02,2.426683
4.37E-02,2.413855
4.37E-02,2.373831
4.38E-02,2.330243
4.38E-02,2.286824
4.38E-02,2.247113
4.39E-02,2.214764
4.39E-02,2.177976
4.39E-02,2.130292
4.39E-02,2.083704
4.40E-02,2.049074
4.40E-02,2.018069
4.40E-02,1.997149
4.41E-02,1.979024
0.0440979,1.983645
4.41E-02,1.99368
4.42E-02,2.012713
4.42E-02,2.014477
4.42E-02,1.998102
4.43E-02,1.977185
4.43E-02,1.980854
4.43E-02,2.001718
4.43E-02,2.027096
4.44E-02,2.048799
4.44E-02,2.07947
4.44E-02,2.10462
4.45E-02,2.102474
4.45E-02,2.07579
4.45E-02,2.039222
4.46E-02,2.015439
4.46E-02,2.008924
0.0446167,2.02604
4.46E-02,2.020398
4.47E-02,2.033807
4.47E-02,2.03814
4.47E-02,2.047032
4.48E-02,2.039536
0.0447998,2.004769
4.48E-02,1.976436
4.49E-02,1.947317
4.49E-02,1.914606
4.49E-02,1.886554
4.50E-02,1.860339
4.50E-02,1.864156
4.50E-02,1.87882
4.50E-02,1.895331
4.51E-02,1.914416
4.51E-02,1.935274
0.0451355,1.938858
4.52E-02,1.947004
4.52E-02,1.957746
4.52E-02,1.950385
4.53E-02,1.944808
4.53E-02,1.936553
0.0453186,1.946379
4.53E-02,1.947201
4.54E-02,1.927993
4.54E-02,1.924272
4.54E-02,1.937828
4.55E-02,1.949448
4.55E-02,1.962922
4.55E-02,1.959936
4.56E-02,1.94517
4.56E-02,1.929644
4.56E-02,1.913175
0.0456543,1.885819
4.57E-02,1.847665
4.57E-02,1.828648
4.57E-02,1.816939
4.58E-02,1.808002
4.58E-02,1.809885
0.0458374,1.808217
4.59E-02,1.816556
4.59E-02,1.832985
4.59E-02,1.843931
4.60E-02,1.852095
4.60E-02,1.86847
4.60E-02,1.87381
4.61E-02,1.899209
4.61E-02,1.923557
4.61E-02,1.944171
4.61E-02,1.962099
0.0461731,1.972588
4.62E-02,1.988534
4.62E-02,2.003577
4.63E-02,1.995868
4.63E-02,2.005323
4.63E-02,2.013953
0.0463562,2.034271
4.64E-02,2.037317
4.64E-02,2.016726
4.64E-02,2.010709
4.65E-02,2.013796
4.65E-02,2.014975
4.65E-02,2.00534
4.66E-02,1.983945
4.66E-02,1.948928
4.66E-02,1.91943
4.67E-02,1.895557
4.67E-02,1.874366
4.67E-02,1.84236
4.68E-02,1.820443
4.68E-02,1.814875
4.68E-02,1.797535
4.68E-02,1.77114
0.046875,1.748411
4.69E-02,1.714934
4.69E-02,1.68691
4.70E-02,1.670796
4.70E-02,1.662897
4.70E-02,1.670456
4.71E-02,1.676097
4.71E-02,1.711684
4.71E-02,1.740885
4.71E-02,1.744489
4.72E-02,1.734527
4.72E-02,1.727333
4.72E-02,1.723753
4.73E-02,1.677512
4.73E-02,1.615948
4.73E-02,1.560889
4.74E-02,1.514149
0.0473938,1.467468
4.74E-02,1.430977
4.75E-02,1.393662
4.75E-02,1.359128
4.75E-02,1.335605
4.75E-02,1.304939
0.0475769,1.285152
4.76E-02,1.249118
4.76E-02,1.22587
4.77E-02,1.209943
4.77E-02,1.207664
4.77E-02,1.189946
4.78E-02,1.184112
4.78E-02,1.17188
4.78E-02,1.16694
4.79E-02,1.150229
4.79E-02,1.130813
0.0479126,1.111504
4.79E-02,1.093098
4.80E-02,1.074738
4.80E-02,1.051906
4.80E-02,1.032793
4.81E-02,1.026361
0.0480957,1.029099
4.81E-02,1.019069
4.82E-02,0.9973434
4.82E-02,0.9646858
4.82E-02,0.9512157
4.82E-02,0.9368627
4.83E-02,0.9153425
4.83E-02,0.8773968
4.83E-02,0.8478498
4.84E-02,0.8264962
4.84E-02,0.8251551
0.0484314,0.8247303
4.85E-02,0.8542109
4.85E-02,0.9035684
4.85E-02,0.9528525
4.86E-02,1.002002
4.86E-02,1.03466
0.0486145,1.031826
4.86E-02,1.032659
4.87E-02,1.021645
4.87E-02,1.009741
4.87E-02,0.9824237
4.88E-02,0.957922
4.88E-02,0.947154
4.88E-02,0.9553934
4.89E-02,0.9827115
4.89E-02,1.004521
4.89E-02,1.034387
0.0489502,1.079612
4.90E-02,1.141924
4.90E-02,1.186
4.90E-02,1.209935
4.91E-02,1.225684
4.91E-02,1.233148
0.0491333,1.218858
4.92E-02,1.176465
4.92E-02,1.111476
4.92E-02,1.048426
4.93E-02,0.9756526
4.93E-02,0.9011772
4.93E-02,0.8359911
4.93E-02,0.7873331
4.94E-02,0.7414873
4.94E-02,0.7229826
4.94E-02,0.7127034
4.95E-02,0.7124588
4.95E-02,0.7648857
4.95E-02,0.8589183
4.96E-02,0.94989
4.96E-02,1.04794
4.96E-02,1.144811
0.0496521,1.236903
4.97E-02,1.30604
4.97E-02,1.346851
4.97E-02,1.363013
4.98E-02,1.339211
4.98E-02,1.305518
4.98E-02,1.253722
4.99E-02,1.191134
4.99E-02,1.09697
4.99E-02,1.009401
5.00E-02,0.9138825
5.00E-02,0.8285638
5.00E-02,0.7535401
5.00E-02,0.681399
5.01E-02,0.6203117
5.01E-02,0.5948463
5.01E-02,0.5911141
0.0501709,0.6147335
5.02E-02,0.6491522
5.02E-02,0.6952567
5.03E-02,0.7611944
5.03E-02,0.828785
5.03E-02,0.8762343
0.050354,0.891816
5.04E-02,0.8954511
5.04E-02,0.9018811
5.04E-02,0.89468
5.05E-02,0.8693064
5.05E-02,0.8477204
5.05E-02,0.8424242
5.06E-02,0.8299371
5.06E-02,0.8038085
5.06E-02,0.7659667
5.07E-02,0.7409183
0.0506897,0.6978064
5.07E-02,0.6638401
5.08E-02,0.6318539
5.08E-02,0.598974
5.08E-02,0.5888847
5.08E-02,0.5606926
0.0508728,0.5316581
5.09E-02,0.5063611
5.09E-02,0.4892473
5.10E-02,0.4758394
5.10E-02,0.4497093
5.10E-02,0.4264548
5.11E-02,0.4168105
5.11E-02,0.3954106
5.11E-02,0.361371
5.11E-02,0.3083167
5.12E-02,0.2490548
0.0512085,0.212594
5.12E-02,0.1736049
5.13E-02,0.1374046
5.13E-02,9.95E-02
5.13E-02,6.62E-02
5.14E-02,5.93E-02
0.0513916,0.0788105
5.14E-02,0.1064596
5.15E-02,0.1457535
5.15E-02,0.1976375
5.15E-02,0.2811821
5.15E-02,0.3609022
5.16E-02,0.4204504
5.16E-02,0.4589035
5.16E-02,0.4645988
5.17E-02,0.4393935
5.17E-02,0.3997884
5.17E-02,0.3302581
5.18E-02,0.2636582
5.18E-02,0.2172543
5.18E-02,0.1791519
5.18E-02,0.1402348
5.19E-02,0.1277269
0.0519104,0.1551689
5.19E-02,0.2151911
5.20E-02,0.2741982
5.20E-02,0.325784
5.20E-02,0.3672216
5.21E-02,0.3994534
5.21E-02,0.4243347
5.21E-02,0.4219267
5.22E-02,0.3986496
5.22E-02,0.3636533
5.22E-02,0.3359511
5.22E-02,0.3283409
5.23E-02,0.2981059
5.23E-02,0.2742369
5.23E-02,0.2658724
5.24E-02,0.2748022
5.24E-02,0.2727819
0.0524292,0.248061
5.25E-02,0.2152874
5.25E-02,0.1825392
5.25E-02,0.1708126
5.26E-02,0.1554545
5.26E-02,0.1483155
0.0526123,0.160299
5.26E-02,0.2030728
5.27E-02,0.2674605
5.27E-02,0.3136095
5.27E-02,0.3541413
5.28E-02,0.3763755
5.28E-02,0.3723041
5.28E-02,0.3601245
5.29E-02,0.3324122
5.29E-02,0.2939692
5.29E-02,0.2582521
0.052948,0.2300143
5.30E-02,0.2108231
5.30E-02,0.1844191
5.30E-02,0.1681555
5.31E-02,0.1436948
5.31E-02,0.1156978
0.0531311,8.33E-02
5.32E-02,4.72E-02
5.32E-02,8.58E-03
5.32E-02,-1.72E-02
5.33E-02,-1.40E-02
5.33E-02,-1.34E-02
5.33E-02,8.07E-03
5.33E-02,3.04E-02
5.34E-02,6.44E-02
5.34E-02,8.29E-02
5.34E-02,7.78E-02
0.0534668,6.27E-02
5.35E-02,0.0312077
5.35E-02,8.23E-04
5.36E-02,-3.77E-02
5.36E-02,-7.43E-02
5.36E-02,-8.26E-02
0.0536499,-8.10E-02
5.37E-02,-8.39E-02
5.37E-02,-8.31E-02
5.37E-02,-0.1023234
5.38E-02,-0.1124538
5.38E-02,-0.12982
5.38E-02,-0.147994
5.39E-02,-0.1543393
5.39E-02,-0.1733624
5.39E-02,-0.196912
5.40E-02,-0.2058718
0.0539856,-0.2093138
5.40E-02,-0.2082294
5.40E-02,-0.1889586
5.41E-02,-0.1579587
5.41E-02,-8.71E-02
5.41E-02,-1.20E-02
0.0541687,0.0521384
5.42E-02,8.43E-02
5.42E-02,1.00E-01
5.43E-02,0.1184038
5.43E-02,0.1394909
5.43E-02,0.1414783
5.44E-02,0.1452911
5.44E-02,0.1517177
5.44E-02,0.1609343
5.44E-02,0.1537683
5.45E-02,0.1248924
5.45E-02,7.61E-02
5.45E-02,-1.67E-03
5.46E-02,-9.19E-02
5.46E-02,-0.200993
5.46E-02,-0.3160824
5.47E-02,-0.4427051
0.0546875,-0.5644115
5.47E-02,-0.6558846
5.47E-02,-0.7353322
5.48E-02,-0.7845974
5.48E-02,-0.8191413
5.48E-02,-0.8245987
5.49E-02,-0.8282075
5.49E-02,-0.820024
5.49E-02,-0.8082582
5.50E-02,-0.7665527
5.50E-02,-0.7021894
5.50E-02,-0.6317083
5.51E-02,-0.5441397
5.51E-02,-0.449539
5.51E-02,-0.3533576
5.51E-02,-0.2747039
5.52E-02,-0.2226258
0.0552063,-0.2132881
5.52E-02,-0.2112377
5.53E-02,-0.2192018
5.53E-02,-0.230745
5.53E-02,-0.2422567
5.54E-02,-0.25923
0.0553894,-0.2497901
5.54E-02,-0.2376278
5.55E-02,-0.2110318
5.55E-02,-0.2071498
5.55E-02,-0.1987609
5.55E-02,-0.1931402
5.56E-02,-0.1911348
5.56E-02,-0.204576
5.56E-02,-0.2297605
5.57E-02,-0.268549
5.57E-02,-0.2999091
0.0557251,-0.3294146
5.58E-02,-0.3724512
5.58E-02,-0.4180575
5.58E-02,-0.465372
5.58E-02,-0.5062113
5.59E-02,-0.5178874
0.0559082,-0.5276995
5.59E-02,-0.5420613
5.60E-02,-0.5554675
5.60E-02,-0.5543096
5.60E-02,-0.5458897
5.61E-02,-0.5456689
5.61E-02,-0.5408691
5.61E-02,-0.5243615
5.62E-02,-0.4996563
5.62E-02,-0.4832548
5.62E-02,-0.475013
0.0562439,-0.4804022
5.63E-02,-0.4766811
5.63E-02,-0.4802315
5.63E-02,-0.4992126
5.64E-02,-0.5290666
5.64E-02,-0.5533462
0.056427,-0.5685261
5.65E-02,-0.5709072
5.65E-02,-0.5896373
5.65E-02,-0.60563
5.65E-02,-0.6342123
5.66E-02,-0.6636927
5.66E-02,-0.7057877
5.66E-02,-0.76321
5.67E-02,-0.8176692
5.67E-02,-0.8702105
5.67E-02,-0.9226089
0.0567627,-0.970348
5.68E-02,-1.007092
5.68E-02,-1.036411
5.69E-02,-1.060277
5.69E-02,-1.088531
5.69E-02,-1.117682
0.0569458,-1.150354
5.70E-02,-1.184704
5.70E-02,-1.209926
5.70E-02,-1.245024
5.71E-02,-1.285518
5.71E-02,-1.315951
5.71E-02,-1.345322
5.72E-02,-1.363745
5.72E-02,-1.384801
5.72E-02,-1.418551
5.73E-02,-1.428587
5.73E-02,-1.449455
5.73E-02,-1.437608
5.73E-02,-1.424933
5.74E-02,-1.410395
5.74E-02,-1.3705
5.74E-02,-1.345233
0.0574646,-1.310079
5.75E-02,-1.283987
5.75E-02,-1.268946
5.76E-02,-1.264805
5.76E-02,-1.240651
5.76E-02,-1.242009
5.76E-02,-1.262462
5.77E-02,-1.309163
5.77E-02,-1.359336
5.77E-02,-1.394845
5.78E-02,-1.442095
5.78E-02,-1.500078
5.78E-02,-1.53245
5.79E-02,-1.54935
5.79E-02,-1.562598
5.79E-02,-1.581237
5.80E-02,-1.588834
0.0579834,-1.575654
5.80E-02,-1.550601
5.80E-02,-1.536596
5.81E-02,-1.595194
5.81E-02,-1.760686
5.81E-02,-2.006603
0.0581665,-2.321682
5.82E-02,-2.648671
5.82E-02,-2.889391
5.83E-02,-3.031499
5.83E-02,-3.088807
5.83E-02,-3.148698
5.83E-02,-3.320906
5.84E-02,-3.624235
5.84E-02,-3.983019
5.84E-02,-4.316359
5.85E-02,-4.536247
0.0585022,-4.567668
5.85E-02,-4.342093
5.86E-02,-3.8693
5.86E-02,-3.18541
5.86E-02,-2.358067
5.87E-02,-1.447652
0.0586853,-0.5196354
5.87E-02,0.3786294
5.87E-02,1.173794
5.88E-02,1.823404
5.88E-02,2.248928
5.88E-02,2.403719
5.89E-02,2.204085
5.89E-02,1.66916
5.89E-02,0.8752158
5.90E-02,-0.1072917
5.90E-02,-1.189722
0.059021,-2.283793
5.91E-02,-3.281438
5.91E-02,-4.075854
5.91E-02,-4.613074
5.91E-02,-4.894637
5.92E-02,-4.958575
0.0592041,-4.862597
5.92E-02,-4.607066
5.93E-02,-4.21249
5.93E-02,-3.75175
5.93E-02,-3.225024
5.94E-02,-2.685224
5.94E-02,-2.177674
5.94E-02,-1.715962
5.94E-02,-1.319011
5.95E-02,-0.9729774
5.95E-02,-0.6724174
5.95E-02,-0.4552357
5.96E-02,-0.3184646
5.96E-02,-0.2528572
5.96E-02,-0.2600555
5.97E-02,-0.3489597
5.97E-02,-0.5065348
0.0597229,-0.7481613
5.98E-02,-1.083502
5.98E-02,-1.487832
5.98E-02,-1.960965
5.98E-02,-2.470978
5.99E-02,-2.95509
5.99E-02,-3.372594
5.99E-02,-3.683628
6.00E-02,-3.844957
6.00E-02,-3.855208
6.00E-02,-3.716553
6.01E-02,-3.414009
6.01E-02,-2.974258
6.01E-02,-2.476707
6.02E-02,-1.974979
6.02E-02,-1.525422
6.02E-02,-1.173248
0.0602417,-0.9563452
6.03E-02,-0.9007223
6.03E-02,-1.008513
6.03E-02,-1.274949
6.04E-02,-1.693076
6.04E-02,-2.230018
0.0604248,-2.829915
6.05E-02,-3.423628
6.05E-02,-3.934937
6.05E-02,-4.281602
6.05E-02,-4.431163
6.06E-02,-4.371569
6.06E-02,-4.106125
6.06E-02,-3.64716
6.07E-02,-3.088634
6.07E-02,-2.496185
6.07E-02,-1.973357
0.0607605,-1.539074
6.08E-02,-1.19847
6.08E-02,-0.9731486
6.09E-02,-0.8809922
6.09E-02,-0.9323885
6.09E-02,-1.078127
0.0609436,-1.306055
6.10E-02,-1.558823
6.10E-02,-1.786376
6.10E-02,-1.950634
6.11E-02,-2.030159
6.11E-02,-2.045805
6.11E-02,-2.045105
6.12E-02,-2.014493
6.12E-02,-1.983955
6.12E-02,-1.946228
6.12E-02,-1.924891
0.0612793,-1.925393
6.13E-02,-1.960373
6.13E-02,-2.005261
6.14E-02,-2.046361
6.14E-02,-2.09827
6.14E-02,-2.14454
0.0614624,-2.191594
6.15E-02,-2.244008
6.15E-02,-2.245432
6.16E-02,-2.220539
6.16E-02,-2.169336
6.16E-02,-2.071083
6.16E-02,-1.936767
6.17E-02,-1.768317
6.17E-02,-1.592986
6.17E-02,-1.454492
6.18E-02,-1.373552
0.0617981,-1.359107
6.18E-02,-1.408172
6.19E-02,-1.509714
6.19E-02,-1.657306
6.19E-02,-1.771845
6.20E-02,-1.84518
0.0619812,-1.864846
6.20E-02,-1.85534
6.20E-02,-1.820462
6.21E-02,-1.766627
6.21E-02,-1.688393
6.21E-02,-1.6103
6.22E-02,-1.539795
6.22E-02,-1.490285
6.22E-02,-1.467268
6.23E-02,-1.487826
6.23E-02,-1.538292
6.23E-02,-1.596797
6.23E-02,-1.644215
6.24E-02,-1.670627
6.24E-02,-1.702456
6.24E-02,-1.757693
6.25E-02,-1.8165
0.0625,-1.855125
6.25E-02,-1.8901
6.26E-02,-1.909473
6.26E-02,-1.904312
6.26E-02,-1.862843
6.27E-02,-1.76154
6.27E-02,-1.616129
6.27E-02,-1.455535
6.27E-02,-1.306289
6.28E-02,-1.189234
6.28E-02,-1.09153
6.28E-02,-1.040347
6.29E-02,-1.026589
6.29E-02,-1.050889
6.29E-02,-1.11693
6.30E-02,-1.196401
6.30E-02,-1.311973
0.0630188,-1.457201
6.30E-02,-1.629198
6.31E-02,-1.79713
6.31E-02,-1.927377
6.31E-02,-2.019185
6.32E-02,-2.071739
0.0632019,-2.086915
6.32E-02,-2.051201
6.33E-02,-2.004711
6.33E-02,-1.940148
6.33E-02,-1.894794
6.34E-02,-1.851385
6.34E-02,-1.79899
6.34E-02,-1.750391
6.34E-02,-1.691905
6.35E-02,-1.655359
6.35E-02,-1.651619
0.0635376,-1.679682
6.36E-02,-1.752953
6.36E-02,-1.849643
6.36E-02,-1.966089
6.37E-02,-2.08942
6.37E-02,-2.168836
0.0637207,-2.230822
6.38E-02,-2.278108
6.38E-02,-2.308903
6.38E-02,-2.311532
6.38E-02,-2.292295
6.39E-02,-2.254059
6.39E-02,-2.202305
6.39E-02,-2.082627
6.40E-02,-1.899723
6.40E-02,-1.679214
6.40E-02,-1.446529
0.0640564,-1.233501
6.41E-02,-1.061014
6.41E-02,-0.9606382
6.41E-02,-0.9468294
6.42E-02,-1.011912
6.42E-02,-1.144078
0.0642395,-1.295785
6.43E-02,-1.43622
6.43E-02,-1.559065
6.43E-02,-1.664242
6.44E-02,-1.726592
6.44E-02,-1.751478
6.44E-02,-1.751817
6.45E-02,-1.715832
6.45E-02,-1.678167
6.45E-02,-1.631502
6.45E-02,-1.579463
0.0645752,-1.494902
6.46E-02,-1.427835
6.46E-02,-1.383585
6.47E-02,-1.363984
6.47E-02,-1.364389
6.47E-02,-1.367535
0.0647583,-1.396058
6.48E-02,-1.441773
6.48E-02,-1.504634
6.48E-02,-1.559144
6.49E-02,-1.628884
6.49E-02,-1.689399
6.49E-02,-1.728813
6.50E-02,-1.718249
6.50E-02,-1.68128
6.50E-02,-1.623651
6.51E-02,-1.563362
6.51E-02,-1.521416
6.51E-02,-1.468652
6.52E-02,-1.445137
6.52E-02,-1.460619
6.52E-02,-1.496136
6.52E-02,-1.544127
0.0652771,-1.582157
6.53E-02,-1.610011
6.53E-02,-1.606046
6.54E-02,-1.583043
6.54E-02,-1.531897
6.54E-02,-1.462694
6.55E-02,-1.391961
6.55E-02,-1.330444
6.55E-02,-1.313582
6.56E-02,-1.31037
6.56E-02,-1.319858
6.56E-02,-1.352875
6.56E-02,-1.377621
6.57E-02,-1.400526
6.57E-02,-1.392481
6.57E-02,-1.392632
6.58E-02,-1.415482
0.0657959,-1.469151
6.58E-02,-1.531704
6.59E-02,-1.580475
6.59E-02,-1.616415
6.59E-02,-1.639558
6.59E-02,-1.657141
0.065979,-1.663807
6.60E-02,-1.645059
6.60E-02,-1.597301
6.61E-02,-1.546004
6.61E-02,-1.484827
6.61E-02,-1.410259
6.62E-02,-1.354927
6.62E-02,-1.309747
6.62E-02,-1.279209
6.63E-02,-1.263214
6.63E-02,-1.246402
0.0663147,-1.235917
6.63E-02,-1.217278
6.64E-02,-1.200575
6.64E-02,-1.186599
6.64E-02,-1.150011
6.65E-02,-1.103507
0.0664978,-1.080682
6.65E-02,-1.068901
6.66E-02,-1.059771
6.66E-02,-1.068851
6.66E-02,-1.100547
